entry_number,entry_date,description,org_id
589.0,2025-04-16 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
590.0,2022-11-05 00:00:00,دفعه من حساب شركه الطيب ,d5789445-11e3-4ad6-9297-b565216751141
590.0,2025-04-17 00:00:00,تحويل لشركه ليسيكو للسيراميك,d5789445-11e3-4ad6-9297-b565216751141
591.0,2025-04-17 00:00:00,دفعه من ح الريماك لتوريد الاسلاك الكهربائيه,d5789445-11e3-4ad6-9297-b565216751141
592.0,2022-11-07 00:00:00,اجر عامل تنظيف قصيه 43.31.تركيب بسكوت سقف ارضي 44.,d5789445-11e3-4ad6-9297-b565216751141
592.0,2025-04-18 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
593.0,2025-04-18 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
594.0,2022-11-07 00:00:00,اجر عامل تنظيف قصيه 43.31.تركيب بسكوت سقف ارضي 44.,d5789445-11e3-4ad6-9297-b565216751141
594.0,2025-04-24 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
595.0,2025-04-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
596.0,2022-11-07 00:00:00,اجر عامل تنظيف قصيه 43.31.تركيب بسكوت سقف ارضي 44.,d5789445-11e3-4ad6-9297-b565216751141
596.0,2025-04-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
597.0,2025-04-28 00:00:00,تحويل لشركه ليسيكو للسيراميك,d5789445-11e3-4ad6-9297-b565216751141
598.0,2022-11-07 00:00:00,سلفه للمهندس محمود من راتب شهر 10,d5789445-11e3-4ad6-9297-b565216751141
598.0,2025-04-28 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
599.0,2025-04-28 00:00:00,دفعه من ح ابومؤمن مقاول الكريتال,d5789445-11e3-4ad6-9297-b565216751141
600.0,2022-11-07 00:00:00,من ح/ شركه الصلبه للحديد ( تحويل بنكي ),d5789445-11e3-4ad6-9297-b565216751141
600.0,2025-04-28 00:00:00,توريد حلوق من شركه ابو النجا  ( احمد مورد الحلوق ),d5789445-11e3-4ad6-9297-b565216751141
601.0,2025-04-28 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
602.0,2022-11-07 00:00:00,دفعه من مستخلص الكهرباء ( هشام),d5789445-11e3-4ad6-9297-b565216751141
602.0,2025-04-29 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
603.0,2025-04-29 00:00:00,توريد حلوق من شركه ابو النجا  ( احمد مورد الحلوق ),d5789445-11e3-4ad6-9297-b565216751141
604.0,2022-11-07 00:00:00,دفعه من مستخلص المباني ( رامي ),d5789445-11e3-4ad6-9297-b565216751141
604.0,2025-04-29 00:00:00,دفعه من ح الريماك لتوريد الاسلاك الكهربائيه,d5789445-11e3-4ad6-9297-b565216751141
605.0,2025-04-29 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
606.0,2022-11-07 00:00:00,دفعه من حساب مورد الكهرباء ( شركه عز),d5789445-11e3-4ad6-9297-b565216751141
606.0,2025-04-29 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
607.0,2025-04-29 00:00:00,دفعه من ح شركه فاست تراك للاطقم الصحي ( ايمن الريماس),d5789445-11e3-4ad6-9297-b565216751141
608.0,2022-11-07 00:00:00,دفعه من حساب شركه المعمار لتوريد الخرسانه,d5789445-11e3-4ad6-9297-b565216751141
608.0,2025-04-30 00:00:00,حصم هامش خطاب ضمان الدفعة المقدمة,d5789445-11e3-4ad6-9297-b565216751141
609.0,2025-05-01 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
610.0,2022-11-07 00:00:00,دفعه من مستخلص نجاره محمد جمال,d5789445-11e3-4ad6-9297-b565216751141
610.0,2025-05-05 00:00:00,دفعه من مستخلص حسام جمال upvc,d5789445-11e3-4ad6-9297-b565216751141
611.0,2025-05-05 00:00:00,دفعه من ح محمد خلف مقاول القراميد ,d5789445-11e3-4ad6-9297-b565216751141
612.0,2022-11-07 00:00:00,دفعه من مستخلص نجاره منتصر,d5789445-11e3-4ad6-9297-b565216751141
612.0,2025-05-05 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
613.0,2025-05-05 00:00:00,دفعه من ح احمد عاطف مورد الاسمنت,d5789445-11e3-4ad6-9297-b565216751141
614.0,2022-11-07 00:00:00,دفعه من مستخلص نجاره علي محمد,d5789445-11e3-4ad6-9297-b565216751141
614.0,2025-05-06 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
615.0,2025-05-08 00:00:00,توريد حلوق من شركه ابو النجا  ( احمد مورد الحلوق ),d5789445-11e3-4ad6-9297-b565216751141
616.0,2022-11-07 00:00:00,دفعه من مستخلص نجاره محمد صبري ,d5789445-11e3-4ad6-9297-b565216751141
616.0,2025-05-08 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
617.0,2025-05-08 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
618.0,2022-11-07 00:00:00,دفعه من مستخلص نجاره محمد محمد شحاته,d5789445-11e3-4ad6-9297-b565216751141
618.0,2025-05-10 00:00:00,دفعه من ح شركه المعمار للخرسانه,d5789445-11e3-4ad6-9297-b565216751141
619.0,2025-05-10 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
620.0,2022-11-08 00:00:00,اكراميه بمب صب سقف اول 24,d5789445-11e3-4ad6-9297-b565216751141
620.0,2025-05-12 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
621.0,2025-05-12 00:00:00,دفعه من ح احمد عاطف مورد الاسمنت,d5789445-11e3-4ad6-9297-b565216751141
622.0,2022-11-08 00:00:00,دفعه من حساب الفرمجي محمد نصر,d5789445-11e3-4ad6-9297-b565216751141
622.0,2025-05-14 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
623.0,2025-05-14 00:00:00,دفعه من ح ابومؤمن مقاول الكريتال,d5789445-11e3-4ad6-9297-b565216751141
624.0,2022-11-08 00:00:00,حساب محمد فوزي مياه,d5789445-11e3-4ad6-9297-b565216751141
624.0,2025-05-14 00:00:00,دفعه من ح احمد عاطف مورد الاسمنت,d5789445-11e3-4ad6-9297-b565216751141
625.0,2025-05-14 00:00:00,دفعه من ح هاني ويف لتوريدات السباكه,d5789445-11e3-4ad6-9297-b565216751141
626.0,2022-11-08 00:00:00,2يوميه تركيب بسكوت كمر 42.25.وسقف ارضي 38وسقف اول 31واعمده اول 27 .بتاريخ 11/10,d5789445-11e3-4ad6-9297-b565216751141
626.0,2025-05-15 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
627.0,2025-05-24 00:00:00,دفعه من ح شركه بطيئه لتوريد الخلاطات ,d5789445-11e3-4ad6-9297-b565216751141
628.0,2022-11-08 00:00:00,2يوميه تركيب بسكوت كمر 42.25.وسقف ارضي 38وسقف اول 31واعمده اول 27 .بتاريخ 11/10,d5789445-11e3-4ad6-9297-b565216751141
628.0,2025-05-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
629.0,2025-05-24 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
630.0,2022-11-08 00:00:00,2يوميه تركيب بسكوت كمر 42.25.وسقف ارضي 38وسقف اول 31واعمده اول 27 .بتاريخ 11/10,d5789445-11e3-4ad6-9297-b565216751141
630.0,2025-05-26 00:00:00,مصاريف اداريه ,d5789445-11e3-4ad6-9297-b565216751141
631.0,2025-05-28 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
632.0,2022-11-08 00:00:00,2يوميه تركيب بسكوت كمر 42.25.وسقف ارضي 38وسقف اول 31واعمده اول 27 .بتاريخ 11/10,d5789445-11e3-4ad6-9297-b565216751141
633.0,2025-05-29 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
634.0,2022-11-08 00:00:00,2يوميه تركيب بسكوت كمر 42.25.وسقف ارضي 38وسقف اول 31واعمده اول 27 .بتاريخ 11/10,d5789445-11e3-4ad6-9297-b565216751141
634.0,2025-05-31 00:00:00,دفعه من ح شركه المعمار للخرسانه,d5789445-11e3-4ad6-9297-b565216751141
635.0,2025-04-09 00:00:00,دفعه من مستخلص حسام جمال upvc,d5789445-11e3-4ad6-9297-b565216751141
636.0,2022-11-08 00:00:00,اكراميه بمب صب سقف اول 32,d5789445-11e3-4ad6-9297-b565216751141
636.0,2025-06-04 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
637.0,2025-06-05 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
638.0,2022-11-08 00:00:00,اكراميه بمب صب سقف ارضي 29,d5789445-11e3-4ad6-9297-b565216751141
638.0,2025-06-17 00:00:00,دفعه من ح شركه المعمار للخرسانه,d5789445-11e3-4ad6-9297-b565216751141
639.0,2025-06-17 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
640.0,2022-11-08 00:00:00,مقدم شراء دكاك يدوي جديد 7.5 حصان 120 ك,d5789445-11e3-4ad6-9297-b565216751141
640.0,2025-06-17 00:00:00,دفعه من ح شركه المعمار للخرسانه,d5789445-11e3-4ad6-9297-b565216751141
641.0,2025-06-17 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
642.0,2022-11-08 00:00:00,شراء عتله لترفيع الحديد اثناءتركيب البسكوت,d5789445-11e3-4ad6-9297-b565216751141
642.0,2025-06-17 00:00:00,دفعه من ح هاني ويف لتوريدات السباكه,d5789445-11e3-4ad6-9297-b565216751141
643.0,2025-06-17 00:00:00,دفعه من ح الريماك لتوريد الاسلاك الكهربائيه,d5789445-11e3-4ad6-9297-b565216751141
644.0,2022-11-08 00:00:00,شراء كبيات وسكر وماء للكرافان,d5789445-11e3-4ad6-9297-b565216751141
644.0,2025-06-19 00:00:00,دفعه من ح الريماك لتوريد الاسلاك الكهربائيه,d5789445-11e3-4ad6-9297-b565216751141
645.0,2025-06-24 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
646.0,2022-11-08 00:00:00,حساب شركه الطيب لتوريد البسكوت,d5789445-11e3-4ad6-9297-b565216751141
646.0,2025-06-24 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
647.0,2025-06-24 00:00:00,دفعه من ح شركه فاست تراك للاطقم الصحي ( ايمن الريماس),d5789445-11e3-4ad6-9297-b565216751141
648.0,2022-11-08 00:00:00,اجر احضار دكاك يدوي بتاريخ 1/11,d5789445-11e3-4ad6-9297-b565216751141
648.0,2025-06-24 00:00:00,دفعه من ح مارك موسي لتوريد الخلاطات,d5789445-11e3-4ad6-9297-b565216751141
649.0,2025-06-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
650.0,2022-11-08 00:00:00,سهره استشاري صب سقف ارضي 29بتاريخ 6/11,d5789445-11e3-4ad6-9297-b565216751141
650.0,2025-06-26 00:00:00,دفعه من ح شركه بطيئه لتوريد الخلاطات ,d5789445-11e3-4ad6-9297-b565216751141
651.0,2025-06-30 00:00:00,دفعه من ح احمد عاطف مورد الاسمنت,d5789445-11e3-4ad6-9297-b565216751141
652.0,2022-11-08 00:00:00,غفره العرب عن شهر 10,d5789445-11e3-4ad6-9297-b565216751141
652.0,2025-07-02 00:00:00,مصاريف اداريه ,d5789445-11e3-4ad6-9297-b565216751141
653.0,2025-07-03 00:00:00,دفعه من ح كابيتال بلاست اكسسوارات كهرباء ,d5789445-11e3-4ad6-9297-b565216751141
654.0,2022-11-08 00:00:00,اكراميه 2 سياره حديد لانهم وزنوا ,d5789445-11e3-4ad6-9297-b565216751141
654.0,2025-06-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
655.0,2025-07-07 00:00:00,دفعه من ح احمد عاطف مورد الاسمنت,d5789445-11e3-4ad6-9297-b565216751141
656.0,2022-11-08 00:00:00,دفعه من مستخلص نجاره ابراهيم ,d5789445-11e3-4ad6-9297-b565216751141
656.0,2025-07-07 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
657.0,2025-07-10 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
658.0,2022-11-08 00:00:00,حساب مورد الرمال النظيفه ياسيين,d5789445-11e3-4ad6-9297-b565216751141
658.0,2025-07-15 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
659.0,2025-07-17 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
660.0,2022-11-08 00:00:00,حساب مستخلص الحفر ياسين,d5789445-11e3-4ad6-9297-b565216751141
660.0,2025-07-21 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
661.0,2025-07-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
662.0,2022-11-08 00:00:00,من حساب سركي لودر ابو مالك ( مصطفي ),d5789445-11e3-4ad6-9297-b565216751141
662.0,2025-07-26 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
663.0,2025-07-27 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
664.0,2022-11-08 00:00:00,من حساب سركي المياه مصطفي كرم,d5789445-11e3-4ad6-9297-b565216751141
664.0,2025-07-28 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
665.0,2025-07-28 00:00:00,تحويل للحمد ستيل للحديد ( الريناد),d5789445-11e3-4ad6-9297-b565216751141
666.0,2022-11-08 00:00:00,يوميه نجار تخصم علي الكهربائي بسبب عدم تظبيط شغل الكهرباء,d5789445-11e3-4ad6-9297-b565216751141
666.0,2025-07-28 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
667.0,2025-07-28 00:00:00,دفعه من مستخلص مقاول المباني رامي,d5789445-11e3-4ad6-9297-b565216751141
668.0,2022-11-08 00:00:00,يوميه تركيب بسكوت سقف اول 32 بتاريخ 5/11,d5789445-11e3-4ad6-9297-b565216751141
668.0,2025-07-28 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
669.0,2025-07-28 00:00:00,دفعه من ح الريماك لتوريد الاسلاك الكهربائيه,d5789445-11e3-4ad6-9297-b565216751141
670.0,2022-11-08 00:00:00,دفعه من مستخلص حداده محمد رمضان,d5789445-11e3-4ad6-9297-b565216751141
670.0,2025-07-28 00:00:00,دفعه من ح شركه بطيئه لتوريد الخلاطات ,d5789445-11e3-4ad6-9297-b565216751141
671.0,2025-07-28 00:00:00,دفعه من مستخلص حسام جمال upvc,d5789445-11e3-4ad6-9297-b565216751141
672.0,2022-11-08 00:00:00,ميزان سياره الحديد,d5789445-11e3-4ad6-9297-b565216751141
672.0,2025-07-28 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
673.0,2025-07-29 00:00:00,دفعه من ح شركه فاست تراك للاطقم الصحي ( ايمن الريماس),d5789445-11e3-4ad6-9297-b565216751141
674.0,2022-11-08 00:00:00,يوميه عامل تركيب بسكوت سقف اول 24.دك قصيه 43.,d5789445-11e3-4ad6-9297-b565216751141
674.0,2025-07-29 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
675.0,2025-07-30 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
676.0,2022-11-08 00:00:00,يوميه عامل تركيب بسكوت سقف اول 24.دك قصيه 43.,d5789445-11e3-4ad6-9297-b565216751141
676.0,2025-07-31 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
677.0,2025-07-17 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
678.0,2022-11-08 00:00:00,ايجار شقه المهندس طارق عن شهر 10,d5789445-11e3-4ad6-9297-b565216751141
678.0,2025-07-28 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
679.0,2025-07-31 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
680.0,2022-11-08 00:00:00,شراء لفه خرطوم 29 م   (مخزن),d5789445-11e3-4ad6-9297-b565216751141
680.0,2025-06-24 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
681.0,2025-07-15 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
682.0,2022-11-08 00:00:00,اكراميه صب بمب صب اعمده ثاني 31  وتركيب بسكوت للاعمده بتاريخ 5/11,d5789445-11e3-4ad6-9297-b565216751141
682.0,2025-07-21 00:00:00,سلفيات,d5789445-11e3-4ad6-9297-b565216751141
683.0,2025-07-28 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
684.0,2022-11-08 00:00:00,.2يوميه تسويه ردم في قصيه 43 وتركيب بسكوت سقف اول 26.,d5789445-11e3-4ad6-9297-b565216751141
684.0,2025-07-28 00:00:00,رد سلفيه كانت للمهندس صلاح يونس ,d5789445-11e3-4ad6-9297-b565216751141
685.0,2025-07-28 00:00:00,رد سلفيه كانت للمهندس محمد زكريا ,d5789445-11e3-4ad6-9297-b565216751141
686.0,2022-11-08 00:00:00,.2يوميه تسويه ردم في قصيه 43 وتركيب بسكوت سقف اول 26.,d5789445-11e3-4ad6-9297-b565216751141
687.0,2025-07-17 00:00:00,سلفيه من م محمد مسعد,d5789445-11e3-4ad6-9297-b565216751141
688.0,2022-11-08 00:00:00,اكراميه بمب صب اعمده اول 42 .ثاني 31. ,d5789445-11e3-4ad6-9297-b565216751141
688.0,2025-07-31 00:00:00,رد سلفيه الي المهندس محمد مسعد,d5789445-11e3-4ad6-9297-b565216751141
689.0,2025-07-28 00:00:00,رد سلفيات لمشروع بدر,d5789445-11e3-4ad6-9297-b565216751141
690.0,2022-11-08 00:00:00,اكراميه بمب صب اعمده اول 42 .ثاني 31. ,d5789445-11e3-4ad6-9297-b565216751141
690.0,2025-01-31 00:00:00,مستخلص رقم  32,d5789445-11e3-4ad6-9297-b565216751141
691.0,2025-01-31 00:00:00,مستخلص رقم  32,d5789445-11e3-4ad6-9297-b565216751141
692.0,2022-11-08 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
692.0,2025-01-31 00:00:00,مستخلص رقم  32,d5789445-11e3-4ad6-9297-b565216751141
694.0,2022-11-08 00:00:00,اكراميه بمب صب سقف اول 37.سقف ارضي 44.وعمود ثالث 43.,d5789445-11e3-4ad6-9297-b565216751141
694.0,2022-12-22 00:00:00,عهده موقع,d5789445-11e3-4ad6-9297-b565216751141
695.0,2023-01-03 00:00:00,تحويل للاستاذ محمد مرعي ,d5789445-11e3-4ad6-9297-b565216751141
696.0,2022-11-08 00:00:00,اكراميه بمب صب سقف اول 37.سقف ارضي 44.وعمود ثالث 43.,d5789445-11e3-4ad6-9297-b565216751141
696.0,2025-07-28 00:00:00,رد سلفيات,d5789445-11e3-4ad6-9297-b565216751141
697.0,2022-05-17 00:00:00,مشوار ال 21 عماره الخضراء,d5789445-11e3-4ad6-9297-b565216751141
698.0,2022-05-25 00:00:00,مشوار ال 21 عماره الخضراء+بنزين+نثريات+مواصلات,d5789445-11e3-4ad6-9297-b565216751141
698.0,2022-11-08 00:00:00,اكراميه بمب صب سقف اول 37.سقف ارضي 44.وعمود ثالث 43.,d5789445-11e3-4ad6-9297-b565216751141
699.0,2022-05-29 00:00:00,مشوار ال 21 عماره الخضراء+بنزين+نثريات+مواصلات,d5789445-11e3-4ad6-9297-b565216751141
700.0,2022-05-29 00:00:00,مواصلات المهندس طارق من المنصوره الي الموقع,d5789445-11e3-4ad6-9297-b565216751141
