entry_no,entry_date,account_id,debit_amount,credit_amount,description,project_code,classification_code,work_analysis_code,analysis_work_item_code,sub_tree_code,org_id
370.0,2023-12-21 00:00:00,415000,,,تحويل لهيمكس ,1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
371.0,2023-12-25 00:00:00,2146110,,,تحويل للحمد ستيل للحديد ( الريناد),1.0,6.0,26.0,26.0,5209.0,d5789445-11e3-4ad6-9297-b565216751141
371.0,2023-12-25 00:00:00,2146110,,,تحويل للحمد ستيل للحديد ( الريناد),1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
372.0,2023-12-27 00:00:00,312000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
372.0,2023-12-27 00:00:00,312000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
373.0,2023-12-31 00:00:00,500000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
373.0,2023-12-31 00:00:00,500000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
374.0,2024-01-11 00:00:00,299000,,,تحويل لهيمكس ,1.0,6.0,25.0,25.0,5178.0,d5789445-11e3-4ad6-9297-b565216751141
374.0,2024-01-11 00:00:00,299000,,,تحويل لهيمكس ,1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
375.0,2024-01-11 00:00:00,789000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
375.0,2024-01-11 00:00:00,789000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
376.0,2024-01-14 00:00:00,150000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
376.0,2024-01-14 00:00:00,150000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
377.0,2024-01-14 00:00:00,4000,,,تحويل لاحمد حبيب لتخليص الاوراق,1.0,2.0,1.0,1.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
377.0,2024-01-14 00:00:00,4000,,,تحويل لاحمد حبيب لتخليص الاوراق,1.0,2.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
378.0,2024-01-18 00:00:00,485000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
378.0,2024-01-18 00:00:00,485000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
379.0,2024-01-21 00:00:00,200000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
379.0,2024-01-21 00:00:00,200000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
380.0,2024-01-25 00:00:00,888000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
380.0,2024-01-25 00:00:00,888000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
381.0,2024-01-25 00:00:00,605000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
381.0,2024-01-25 00:00:00,605000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
382.0,2024-02-08 00:00:00,700000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
382.0,2024-02-08 00:00:00,700000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
383.0,2024-02-12 00:00:00,205000,,,تحويل للحمد ستيل للحديد ( الريناد),1.0,6.0,26.0,26.0,5209.0,d5789445-11e3-4ad6-9297-b565216751141
383.0,2024-02-12 00:00:00,205000,,,تحويل للحمد ستيل للحديد ( الريناد),1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
384.0,2024-02-14 00:00:00,565470,,,تحويل لشركه ليسيكو للسيراميك,1.0,6.0,9.0,9.0,5206.0,d5789445-11e3-4ad6-9297-b565216751141
384.0,2024-02-14 00:00:00,565470,,,تحويل لشركه ليسيكو للسيراميك,1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
385.0,2024-02-14 00:00:00,225000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
385.0,2024-02-14 00:00:00,225000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
386.0,2024-02-22 00:00:00,455000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
386.0,2024-02-22 00:00:00,455000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
387.0,2024-02-25 00:00:00,145000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
387.0,2024-02-25 00:00:00,145000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
388.0,2024-02-29 00:00:00,190000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
388.0,2024-02-29 00:00:00,190000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
389.0,2024-03-02 00:00:00,245000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
389.0,2024-03-02 00:00:00,245000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
390.0,2024-03-07 00:00:00,600000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
390.0,2024-03-07 00:00:00,600000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
391.0,2024-03-10 00:00:00,150000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
391.0,2024-03-10 00:00:00,150000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
392.0,2024-03-12 00:00:00,100,,,تحويل للسيد رجب للتجربه,1.0,1.0,1.0,1.0,10000.0,d5789445-11e3-4ad6-9297-b565216751141
392.0,2024-03-12 00:00:00,100,,,تحويل للسيد رجب للتجربه,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
393.0,2024-03-13 00:00:00,125000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
393.0,2024-03-13 00:00:00,125000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
394.0,2024-03-21 00:00:00,500000,,,تحويل للحمد ستيل للحديد ( الريناد),1.0,6.0,26.0,26.0,5209.0,d5789445-11e3-4ad6-9297-b565216751141
394.0,2024-03-21 00:00:00,500000,,,تحويل للحمد ستيل للحديد ( الريناد),1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
395.0,2024-03-21 00:00:00,700000,,,تحويل لهيمكس ,1.0,6.0,25.0,25.0,5178.0,d5789445-11e3-4ad6-9297-b565216751141
395.0,2024-03-21 00:00:00,700000,,,تحويل لهيمكس ,1.0,6.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
396.0,2024-03-21 00:00:00,501000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
396.0,2024-03-21 00:00:00,501000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
397.0,2024-03-26 00:00:00,100000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
397.0,2024-03-26 00:00:00,100000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
398.0,2024-03-31 00:00:00,250000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
398.0,2024-03-31 00:00:00,250000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
399.0,2024-04-03 00:00:00,635000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
399.0,2024-04-03 00:00:00,635000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
400.0,2024-04-05 00:00:00,29000,,,عهده موقع,1.0,1.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
400.0,2024-04-05 00:00:00,29000,,,عهده موقع,1.0,1.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
